landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng,image_url,slug,addr_key,year_built,floors,bldg_class,borough,building_use,rent_psf,is_available,fit_condition
Empire State Realty Trust,Empire State Building,641 SF,"Existing Installation space; available Immediate. At Empire State Building, 641 SF.",Office,Suite 131,641.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/empire-state-building-01-floor-ste-131/,2026-07-21T02:38:01Z,,40.67437,-73.86448,https://esrtreit.bynder.com/m/52d144660e33a1da/webimage-esb-131.png,empire-state-building-01-floor-ste-131,EMPIRE STATE BUILDING,,,,Manhattan,commercial,,True,
Empire State Realty Trust,Empire State Building,350 Fifth Avenue,"space; available Immediate. At Empire State Building, 350 Fifth Avenue.",Office,Suite C05,6262.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/empire-state-building-co-floor-ste-c05/,2026-07-21T02:38:01Z,,40.748441,-73.985656,https://esrtreit.bynder.com/m/3c4ec2ecfe20cc2b/webimage-esb-C05.png,empire-state-building-co-floor-ste-c05,EMPIRE STATE BUILDING,,,,Manhattan,commercial,,True,
Empire State Realty Trust,501 Seventh Avenue,501 Seventh Avenue,"space; available Immediate. At 501 Seventh Avenue, 501 Seventh Avenue.",Office,Suite 104,3131.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/501-seventh-avenue-01-floor-ste-104/,2026-07-21T02:38:01Z,,40.752866,-73.988554,https://esrtreit.bynder.com/m/15d3863895cd5639/webimage-501-104.png,501-seventh-avenue-01-floor-ste-104,501 7 AVENUE,,,,Manhattan,commercial,,True,
Empire State Realty Trust,501 Seventh Avenue,501 Seventh Avenue,"PIO space; available Immediate. At 501 Seventh Avenue, 501 Seventh Avenue.",Office,Suite 111,2048.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/501-seventh-avenue-01-floor-ste-111/,2026-07-21T02:38:01Z,,40.752866,-73.988554,https://esrtreit.bynder.com/m/a2460bbfa197bbdb/webimage-501-Seventh-Avenue-Amenities-VTS-TN.png,501-seventh-avenue-01-floor-ste-111,501 7 AVENUE,,,,Manhattan,commercial,,True,
Empire State Realty Trust,10 Union Square East,10 Union Square East,"Existing Installation space; available Immediate. At 10 Union Square East, 10 Union Square East.",Office,Suite 104,1182.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/10-union-square-east-01-floor-ste-104/,2026-07-21T02:38:01Z,,40.73467,-73.989158,https://esrtreit.bynder.com/m/333b5bb77fb2d446/webimage-10usret-104.png,10-union-square-east-01-floor-ste-104,10 UNION SQUARE EAST,,,,Manhattan,commercial,,True,
Empire State Realty Trust,10 Union Square East,10 Union Square East,"Whitebox space; available Immediate. At 10 Union Square East, 10 Union Square East.",Office,Suite 109,4705.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/10-union-square-east-01-floor-ste-109/,2026-07-21T02:38:01Z,,40.73467,-73.989158,https://esrtreit.bynder.com/m/62ba2ee855633cb8/webimage-10us-109.png,10-union-square-east-01-floor-ste-109,10 UNION SQUARE EAST,,,,Manhattan,commercial,,True,raw
Empire State Realty Trust,10 Union Square East,10 Union Square East,"Whitebox space; available Immediate. At 10 Union Square East, 10 Union Square East.",Office,Suite 109A,1866.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/10-union-square-east-01-floor-ste-109a/,2026-07-21T02:38:01Z,,40.73467,-73.989158,https://esrtreit.bynder.com/m/392479a158aa24df/webimage-10usret-109a.png,10-union-square-east-01-floor-ste-109a,10 UNION SQUARE EAST,,,,Manhattan,commercial,,True,raw
Empire State Realty Trust,41-55 North 6th Street,41-55 North 6th Street,"Whitebox space; available Immediate. At 41-55 North 6th Street, .",Office,Suite 101,2598.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/41-55-north-6th-street-1-floor-ste-101/,2026-07-21T02:38:01Z,,40.71976,-73.9618,https://esrtreit.bynder.com/m/716bfce10b9ee16/webimage-41n6-101.png,41-55-north-6th-street-1-floor-ste-101,41-55 NORTH 6 STREET,,,,Manhattan,commercial,,True,raw
Empire State Realty Trust,41-55 North 6th Street,981 SF,"Whitebox space; available Immediate. At 41-55 North 6th Street, 981 SF.",Office,Suite 102,981.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/41-55-north-6th-street-1-floor-ste-102/,2026-07-21T02:38:01Z,,40.67422,-73.87254,https://esrtreit.bynder.com/m/5cb2186409a89ba/webimage-41n6-102.png,41-55-north-6th-street-1-floor-ste-102,41-55 NORTH 6 STREET,,,,Manhattan,commercial,,True,raw
Empire State Realty Trust,41-55 North 6th Street,41-55 North 6th Street,"Whitebox space; available Immediate. At 41-55 North 6th Street, .",Office,Suite 103,2823.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/41-55-north-6th-street-1-floor-ste-103/,2026-07-21T02:38:01Z,,40.71976,-73.9618,https://esrtreit.bynder.com/m/2976991afcfab6cf/webimage-41n6-103.png,41-55-north-6th-street-1-floor-ste-103,41-55 NORTH 6 STREET,,,,Manhattan,commercial,,True,raw
Empire State Realty Trust,86-90 North 6th Street,86-90 North 6th Street,"space; available Immediate. At 86-90 North 6th Street, .",Office,Suite 100A,4443.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/86-90-north-6th-street-1-floor-ste-100-2/,2026-07-21T02:38:01Z,,40.718701,-73.960911,https://esrtreit.bynder.com/m/b7461baadd8c06e2/webimage-86n6ret-100A.png,86-90-north-6th-street-1-floor-ste-100-2,86-90 NORTH 6 STREET,,,,Manhattan,commercial,,True,
Empire State Realty Trust,86-90 North 6th Street,86-90 North 6th Street,"space; available Immediate. At 86-90 North 6th Street, .",Office,Suite C110,2849.0,Upon request,Book a tour,,,,https://www.esrtreit.com/spaces/86-90-north-6th-street-c-floor-ste-c110/,2026-07-21T02:38:01Z,,40.718701,-73.960911,https://esrtreit.bynder.com/m/6cc1416ce287cc50/webimage-86n6ret-C110.png,86-90-north-6th-street-c-floor-ste-c110,86-90 NORTH 6 STREET,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 43,18475.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 42,18476.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 41,18476.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 40,18595.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 37,18638.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 33,27936.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
GFP Real Estate,1540 Broadway,1540 Broadway,"Rising 44 floors above Midtown Manhattan, 1540 Broadway offers 900,000 square feet of premium office space reimagined for today's businesses. A $150 million capital program has transformed the building from the ground up — delivering a redesigned lobby, new elevators, and a suite of hospitality-inspired amenities that draw on the warmth of luxury residential design, with natural materials, rich tones, and spaces purpose-built for collaboration and culture. Tenants benefit from light-filled, flexible floor plates alongside an on-site bar, fine dining, grab-and-go dining, and outdoor terrace space — an elevated work environment well beyond the typical Midtown offering. With Fortune 500 neighbors including NewsCorp, Salesforce, and Microsoft, and some of the city's best transit connections just steps away, 1540 Broadway positions businesses at the center of New York's commercial, cultural, and creative life.",Office,Floor 32,28002.0,Upon request,Asset / Leasing Manager,Allen J. Gurevich,agurevich@gfpre.com,(212) 609.7141,https://www.gfpre.com/properties/1540-broadway,2026-07-21T02:38:45+00:00,,40.758031,-73.984796,,1540-broadway,1540 BROADWAY,,,,Manhattan,commercial,,True,
